y,t,g,Q
78,1,0.7165413677554628,80.31815645233489
74,0,0.1935925323301856,86.40049411798263
82,1,0.7730107186983336,82.12299946232022
66,1,0.4797008600402264,80.69238987783604
86,0,0.7651504489232498,76.27082449856509
68,1,0.5790636265421458,79.81945239465432
80,1,0.6135211576532146,77.90291805924038
76,1,0.1008070234895833,82.59253570788057
88,1,0.6075488776277773,80.74894914572566
72,1,0.5723149229147128,78.93253086560965
64,1,0.6875189232096995,78.51650908062356
70,1,0.4887005129086598,75.33895984941435
82,0,0.5221177273823754,77.18924540213557
70,0,0.4805994232136843,85.8383785389253
80,1,0.41306794122073576,84.28636228446592
88,1,0.4600289311280198,87.93298072827457
72,1,0.7829001428022554,72.16337927660263
72,0,0.30576801154160815,77.78026314082145
58,0,0.5165497351295604,75.72054115656765
108,0,0.23626210763605315,84.64785896673294
96,0,0.4856782034463954,86.71318907540079
74,0,0.5025409315703759,74.77439388164973
74,0,0.5423297930279823,79.51448621922468
74,1,0.4834319904609684,75.74486019054054
84,0,0.15127764560577697,93.49159584998402
74,0,0.46416180606800256,80.90307005195545
80,1,0.37988313803274004,75.91320579625616
96,0,0.2248145221139372,78.71619401443952
92,0,0.2882317421452579,81.64995917985054
92,0,0.08241517015236785,83.35350402187512
74,0,0.4218446025853949,81.29491640666058
84,1,0.290332392605578,78.03460841823846
72,0,0.5724721196962305,77.39138495240351
98,0,0.5126824867657512,81.91670906501656
96,0,0.08079637237548842,77.24833009826862
72,0,0.45056761397434975,79.12497882919882
90,1,0.6269430379804617,79.92583208291593
90,0,0.6771172962987624,78.93156851633066
78,0,0.4409981846959747,87.63218874090651
72,1,0.7667464296183869,75.22855067621875
60,1,0.7300031064934112,77.3680168862208
84,1,0.6157673014918541,79.95660092429753
70,0,0.16748534120979125,75.44934785701565
78,1,0.0806845374526386,77.81109130517076
82,0,0.07447240225627492,81.74875499647527
74,0,0.5902050990568216,79.66686726891614
86,1,0.41102561271756116,79.03933059313647
76,0,0.6419612356255404,76.91496287389897
68,0,0.5951016432086919,83.15519438724786
76,1,0.5497895913596313,85.73497011487565
86,0,0.6386671357390209,83.12061732457022
84,1,0.17386903703308737,77.11410758290661
82,1,0.5885522617187955,79.48746738814805
98,0,0.17823995955321373,84.56534282997598
80,0,0.46242040202105794,84.34120555578869
88,0,0.6548174766372619,79.20642016187526
80,0,0.39481052515535997,78.70830884474972
104,0,0.3672865709597111,81.72989868383
82,1,0.6390438843458173,77.07316884132909
68,1,0.6848240574117864,71.57491467825643
58,0,0.2434806605520682,80.3012517469456
84,0,0.3569177780406008,87.79814677318889
84,0,0.14351963995622036,91.27758874681294
70,0,0.055996265937046714,74.70536652044866
68,1,0.38051023411595203,89.16994053226568
70,0,0.7904691231240485,78.94115322846933
62,1,0.8928652292982204,77.44826872818939
88,0,0.12341135980581107,86.14897930189224
74,0,0.5298239179068338,81.42136211140347
92,0,0.01246819502005366,84.19433407049092
86,1,0.47877701661625105,76.82849015522386
96,0,0.07404330017936417,82.28291360887657
84,1,0.6412600961598957,73.51019037213459
80,0,0.13931086543812116,71.20293092923083
96,0,0.5623205005233329,79.85940323293863
86,0,0.262488193715755,84.53334125800143
46,0,0.3602643539454832,78.6531312031203
86,0,0.3202234467726371,86.00535568154163
70,0,0.7727469693450869,80.07769054530465
96,0,0.3582677668974134,79.65727567729796
78,0,0.13931560910739457,75.63207808804525
68,0,0.1383645976275912,77.94374997210551
92,0,0.09991370564638238,90.11628581513402
96,1,0.8171486398566431,68.73702863237992
88,0,0.08110799677028621,84.93606964312262
70,0,0.22366260563233686,85.8478548699539
68,1,0.5991860022300769,77.8074941895963
98,0,0.2583610114082504,79.0078727177139
84,1,0.8047841399920862,66.83515564352965
100,1,0.4119460461660392,80.15969415987276
100,0,0.5501566157650013,83.1131865899713
98,0,0.7944364882452759,72.0018187519994
78,0,0.4530486224445661,83.73689426554466
88,0,0.2924299343203954,79.6564036260157
68,0,0.3464892167088996,78.72858627218972
76,0,0.31287840701301617,78.43980213140917
108,1,0.6950694708818538,81.25404537562211
82,0,0.22645203541512185,82.33401443934582
66,0,0.4978664134450278,79.24515699537939
88,0,0.7573003521255411,76.12640908477287
90,0,0.37192944585932614,80.52035572118562
82,0,0.41927670165641184,82.95833146494599
56,1,0.749224191672358,69.25743208208178
96,0,0.23083296275836362,90.97747168698577
76,0,0.5680802097597953,73.77444572765971
64,1,0.8356331597309111,77.9424360637283
84,0,0.44748892699238746,79.88154151826289
72,0,0.3870275910484826,86.15264442571139
80,0,0.24421611891114275,76.44013009742525
82,0,0.6880600709479378,74.22589902692974
90,0,0.28736654556085733,71.4448760106238
70,0,0.729982251054073,79.71333603118978
82,1,0.7028808347522462,74.46384780892217
60,0,0.4183784591447673,88.55495021331149
88,1,0.8633367122239587,71.4775265342877
70,0,0.0709833313901845,75.42291388171112
86,0,0.21441066703890108,79.00837739788251
84,1,0.742621973805221,69.63697353307666
60,0,0.3694073995435365,81.10530509503027
110,1,0.2598513208705651,81.03193552914554
76,1,0.7971968980326972,71.94349288879285
98,0,0.6390088938704269,77.08940340677009
88,1,0.5926030087074191,84.52825691802411
90,0,0.20687119797332357,78.37264715695794
70,0,0.13600854757405823,82.3317761151484
68,0,0.06895393564045946,81.10937281766276
76,1,0.20046203174993973,74.70380427624558
62,0,0.03890002597782092,75.21972676019831
92,1,0.5046996975448651,84.78233376910538
54,1,0.5926564937044966,76.06498425035157
56,0,0.829101262309898,77.7684152104854
100,0,0.38166318877920175,79.17455356302993
88,0,0.4269748147619295,81.8274989892016
62,0,0.6946658345791024,81.02522657235254
106,0,0.4132276367611499,90.09113202389257
108,0,0.12901805400730743,76.35595223219684
60,0,0.5613956270448774,73.48895139542026
92,1,0.6354986905540505,75.86262526502439
70,0,0.3257707628700147,69.36615002671117
74,1,0.562491461158182,80.44231005094039
66,0,0.7610061626245614,81.47134783901119
100,1,0.6947236960978295,85.51161946963842
60,0,0.10379385302520466,77.86017481620405
72,0,0.6720781680628848,76.52676073393248
92,1,0.33463273447126385,79.65718787783817
56,1,0.4168741542029621,72.89750365751756
110,0,0.5496278128869942,84.55092102225493
72,0,0.4876441908719952,81.65813776977792
74,0,0.6062116454760256,86.85035421863407
76,1,0.47991673993186296,83.42722783875021
84,0,0.2868399093236723,80.66048773349172
62,1,0.5289062775176947,76.4962025859062
84,0,0.12257906187952534,82.27908203457217
78,1,0.576456078909691,74.50719736762737
76,1,0.6030364872373767,72.16834578484244
78,0,0.3954386711759493,81.44189179958153
106,0,0.27392394247674806,92.269626930987
84,1,0.25921369419776263,83.81856199719094
46,0,0.36931769480705706,78.1406005140763
84,0,0.46475808547944786,81.29713893061336
84,1,0.44779026845270253,83.10112567247201
88,0,0.024137710646235197,74.47162486960123
74,0,0.5812772565476813,77.69347421175398
76,0,0.11652617764100648,82.25793575795807
98,0,0.5073471292825228,84.72453866107537
82,0,0.0984778807029559,79.12903075361736
94,1,0.3805468085998584,84.38966292931522
86,0,0.3567250754346852,75.35352425876951
80,0,0.09516444109069337,87.4756171201017
68,1,0.750259763446614,70.14683133749963
72,1,0.5843852991234316,75.6870977439613
72,0,0.15444644609908237,74.42969130303008
74,1,0.5497566399408202,71.73578703742992
80,0,0.14978733551694784,76.56906454314567
86,0,0.6099330997955721,74.41076664773925
72,0,0.1440899923524053,81.78968128973767
74,1,0.03333311374103692,78.38254610617341
74,0,0.07362808517968587,74.84659369975965
88,0,0.4522368875242552,80.41332032215306
54,1,0.7263852163595086,74.2956519819016
92,0,0.4043131415583593,80.37201010137036
70,0,0.601173802005949,73.45186980313152
52,1,0.5460429742815054,78.33390876525229
82,0,0.4646082522949688,80.91338260593342
68,0,0.5441566975153312,76.40981313886553
78,1,0.6179703900818639,80.41059189844715
76,0,0.3010799709247733,80.58044958689055
72,0,0.21697744918582426,82.60504372119658
74,0,0.4865571615550865,80.77219620005985
58,1,0.6867974497580851,82.81740871396299
96,0,0.43237753612332097,80.29302083998742
90,0,0.5100780519728673,80.43140222769637
98,1,0.6179646125973888,83.11969872021254
90,0,0.3602777567826866,74.68269063133421
62,1,0.6481976431253674,74.95280237407941
80,0,0.47110796289678897,76.04635365662284
80,0,0.5470452634526768,75.85971401979506
70,0,0.028484623614662186,88.27957144664143
80,1,0.3941981646805943,82.4067543193612
70,1,0.3480092385272717,78.22321281320094
82,0,0.29647438230296413,83.61073356260057
78,1,0.6012695222584612,72.7311890887432
80,0,0.10749741935991879,76.64520049815555
60,1,0.48002208073298325,80.16087907171423
84,0,0.4660314865836565,84.1102525485841
82,1,0.6490845427826126,82.71330892736528
90,1,0.4108706832008721,77.84292578332006
74,1,0.6840824620848495,76.34158215490608
70,0,0.037536236332438334,85.2029370380282
70,1,0.31258290220464496,80.31571836991839
74,0,0.35866167070702576,80.3391622064593
94,0,0.5703985796191183,79.99867988643462
82,1,0.5018446017564767,73.27644756933195
76,1,0.6228991056893779,64.34907853647569
74,0,0.28858746526070916,82.54085929700936
90,1,0.31072683693469394,77.74045351669459
96,0,0.5147310093218269,81.70588269965955
86,0,0.12170479348481694,80.9959126911647
94,0,0.24271090040914822,85.18222525681126
76,0,0.5976502395476444,78.62296554387244
68,0,0.1833924860306632,85.33806622954857
72,1,0.5766441680935525,80.06681698427144
70,0,0.11329850581252061,75.39052526041274
58,0,0.2098323610790873,115.03968075262574
86,0,0.30565702115121174,88.7667772146827
90,1,0.7676111411882828,83.48396414695137
66,0,0.40869701504853606,79.73015838216135
82,1,0.6576017660972096,74.24040328786283
60,1,0.7832848844225692,75.02585930655941
54,1,0.6961542408737222,77.57118556885034
74,0,0.3755034939682954,77.29383760998019
76,0,0.46373349008560605,81.83923435418673
98,1,0.5746747397605371,79.02118962448017
82,0,0.5135071438718699,80.66391199001802
58,0,0.07466383930634947,89.80701391704962
72,1,0.6976718014322751,72.60946677188481
78,0,0.24979620556529733,83.52303039908237
78,0,0.4119434403016419,74.92129104223868
90,1,0.23205872091994495,87.61202545153944
84,1,0.7585918356236522,75.5441662337932
68,1,0.3797927779908159,70.44978559866131
78,1,0.5669431984627347,81.7194545839108
62,1,0.8296757568787042,71.76782851304516
68,1,0.34514348589010113,81.06160782423619
76,0,0.29363130893883266,89.0784914892631
82,1,0.8028084362565294,75.55616766076481
90,1,0.6814040087259224,79.63470275955088
76,1,0.15194473569845468,74.26274209456824
70,0,0.23689803730752645,74.89781531772547
94,0,0.3062762212291534,80.33868032049176
48,1,0.5473242312587911,73.29405717477624
92,1,0.791531527208523,69.19345432211202
82,0,0.5858733632300825,77.4480921176224
70,0,0.23374705567975293,85.6025961837336
84,1,0.7252165291262133,68.1496780747785
74,1,0.6221767683355521,80.26489198934966
78,0,0.5050445973690103,79.8362548052275
86,1,0.6064899164194034,70.89320977193792
88,0,0.3611025550424549,72.66304941041405
112,0,0.3000514007823076,86.26096199256557
60,0,0.016787092653883093,83.09633585675061
90,1,0.5209132270298013,74.06625177207043
78,1,0.6288720814405838,72.69753746496013
80,0,0.14346130653595918,91.71285488527003
40,1,0.9020849073981224,77.71700551901898
122,0,0.3554930298047231,85.37904105746787
92,0,0.24648357711583135,88.01527494037063
82,0,0.5016856323336939,82.4421206830911
86,0,0.5398469298346983,88.23761260984787
78,1,0.20321957420675607,83.85144540435742
90,0,0.6080099345157653,85.02788197629265
66,1,0.708189880693725,73.30717922927957
88,0,0.7563838955938762,86.7183074674994
64,1,0.6754527746508531,73.31792804518815
72,0,0.40181426172300205,81.4226418395138
80,1,0.49452076212616375,77.10370579976772
70,1,0.4985737252154814,70.71681864035496
62,0,0.2835503847709618,76.74674663522495
80,1,0.5939913580914405,84.79208559164692
68,1,0.8937352118027743,71.59024335923623
90,1,0.3194647660080148,70.48453033077521
72,1,0.2097004562130736,80.75916301892863
88,1,0.6627208279804658,74.87485166581183
80,0,0.06185687239218168,71.4072255054399
74,0,0.6053943781353451,77.43210750754896
78,0,0.4795387210178004,86.8466024877166
78,0,0.18941706887494864,80.57354092319459
90,0,0.17298207712500277,81.10219418623248
110,0,0.24242283911507428,89.11364403569911
80,1,0.641125772041865,76.36311512245486
72,1,0.6172355924687849,80.36887375398553
64,1,0.44506097497359703,74.70895843141243
106,1,0.35214658738227683,82.08772611795285
62,1,0.2632892401979916,73.80961793137743
76,0,0.6379885508498333,78.47113083418424
84,1,0.3805789359814572,83.13895961033379
80,0,0.5501824909028177,75.73693788647275
88,0,0.4947275450005896,79.02272128777203
80,0,0.5507945464939182,92.07584954077889
68,0,0.28973744214320407,83.95484195871803
78,0,0.3437613699909052,81.25705583896332
76,0,0.6948334447549047,83.77488254260513
80,1,0.5113913491100456,83.4158353490767
78,0,0.1066693261271725,72.60303211958374
90,1,0.38921146826880715,81.78663388266321
84,0,0.09495109330208011,87.20355340945477
72,0,0.23564405511485859,80.7966946924138
66,1,0.5621284566799162,81.94498086055185
80,0,0.49159759352660687,78.8207383458448
90,1,0.7356437560006952,78.56754634804314
62,1,0.4117350384823243,79.00671761232924
90,0,0.15130084458624424,92.20592400054373
66,0,0.46517809023511864,78.40058974133731
62,0,0.5279284217704543,80.89306530872302
90,1,0.37635884432638583,86.05028131183245
56,1,0.6589636779532517,80.87224481066991
86,1,0.31203030909692964,87.86250794012818
84,0,0.12648749466185022,82.17464806359914
76,1,0.7858074332129744,73.74691957266067
66,1,0.5152273248150563,76.47672967770946
62,1,0.04357305225221368,85.56148735384218
70,1,0.7712833128290499,75.28364007663477
80,1,0.6763930839377609,71.99855432532244
108,1,0.48325371497204594,77.77048692169684
78,0,0.45270954717750833,81.2171779279722
68,0,0.23632195141914522,83.24121341606828
120,0,0.13441478039742039,79.71887047233744
62,0,0.44697470084289875,77.32492578157049
90,1,0.38139113613917625,83.15703389458932
62,1,0.7135066912987396,78.04878023674753
78,0,0.07758720471400242,81.18713845317025
68,0,0.2477396928735629,94.70503280896807
80,1,0.7390504148916391,76.4161802419323
66,1,0.24723657960772896,75.41644460891295
90,1,0.6796190533197493,83.60455184354403
58,1,0.5397723916167654,68.36574018405621
92,0,0.23638411724613698,89.26552038123057
100,1,0.4245441903756471,81.53543013158274
70,1,0.8066507219546619,71.39728344981698
88,1,0.5206469086316033,76.46377975500698
80,1,0.5561828437858481,81.96082251642585
72,0,0.13101359258639464,73.16738697497436
98,0,0.3552002650354621,76.96524200741871
66,0,0.2898375096507407,87.39218100967945
68,0,0.3118440221593449,76.35936766982398
76,1,0.5028599276702602,83.21708548166335
94,0,0.5637276724633795,81.48119520576739
60,0,0.06105037377325035,77.93397335466
66,0,0.38857951594059015,76.34876453711998
78,0,0.6492899492118024,79.49042726276755
68,1,0.7452380178221588,77.22411013584977
80,0,0.5599047300923515,82.10419238931243
86,1,0.5700895777072107,77.21284931896166
70,1,0.2703525192256626,73.59414084842344
102,0,0.3580067183596856,85.76869179525595
96,0,0.4138999185235639,79.70119058589138
88,0,0.7049792214125996,72.96770451110399
86,0,0.5969002469077983,75.14923143447575
80,0,0.6174830260914844,81.11609347863475
86,1,0.5235413846383061,77.2031333127637
66,0,0.48283778381304737,82.57451933654117
82,0,0.7729997901942665,82.82483355289345
74,0,0.24691732643807893,81.36969858143675
82,0,0.03915113351148416,75.59430512880232
104,0,0.10189402159822504,88.79603988157471
68,1,0.5575531082766835,80.24229684934798
74,1,0.562049285808951,80.46141904747918
66,0,0.07526052927475531,89.83999700321506
50,0,0.03342992321791516,75.97097100524941
108,0,0.3278792978929915,81.96199503614153
76,0,0.3399199730386234,82.96512679197355
86,0,0.22599801018777882,78.42575824895748
58,1,0.4118635736030537,80.3713319206121
70,1,0.4929926525880947,77.24932829689033
78,0,0.3049306947077741,84.65804535389113
78,1,0.6559560375910427,76.3906134889354
76,0,0.8093475829026511,70.07142541381062
76,0,0.3481357719023997,79.45823651832298
58,1,0.5216291309896629,72.35113755930864
88,0,0.18779933905266202,76.40772637291451
84,1,0.5679316659640194,75.75698362369756
86,1,0.4142687905658334,82.62809980817963
84,0,0.06516466025245396,85.3952491009708
78,1,0.3144131350959963,71.60184936598583
70,1,0.790563597857368,74.2226028260131
88,0,0.5240499424271629,82.7514264749394
100,0,0.7463128214748465,80.91233636221328
70,0,0.4710408128901455,75.94642494158835
76,1,0.6828546932997867,75.6130817488844
70,1,0.5601047026381442,75.14779549141001
86,1,0.6175241367047628,75.80245208851825
64,0,0.2586363757433334,84.24825071428808
74,0,0.28188652523588714,80.92183319411357
82,0,0.415373035804291,79.46675534091248
108,0,0.438060274153605,82.07779467045907
72,0,0.5004389817091931,78.89487517064698
72,0,0.25782752140138027,81.62129706063467
82,1,0.08391770257062842,96.70960226913844
76,1,0.44196376531158266,74.87797909180966
70,1,0.5622133639123634,76.36267787369776
78,1,0.39269099650875033,77.85752846431704
74,1,0.6560046268746205,74.76740131271511
66,0,0.3068791833608559,79.85335747079755
80,0,0.2988367485670459,73.1725830960487
86,0,0.08339054909762038,77.2582362732067
90,1,0.2871103978214305,60.60038988228103
80,1,0.8355981692715486,77.12627247689933
88,1,0.4882876280320763,82.89306857028944
80,0,0.3507573070027773,78.15325416154272
72,0,0.8107638932678006,75.59944304285486
90,1,0.3640141917865149,90.4723525225616
92,1,0.6365023418248676,74.60580337828813
26,0,0.3340675356941967,87.98013795821537
80,1,0.44266397353258136,67.45793063529077
88,0,0.2811341266712979,79.71049021316074
96,0,0.28901007505950677,86.42002496931177
78,0,0.3431365643681205,75.94771155262595
90,0,0.6993989356314262,81.02188503426389
72,0,0.5846663041902246,79.72835582008891
76,0,0.4749870954685412,83.17601918780493
102,0,0.6257634127168213,81.2178323214582
50,1,0.5483208313528402,71.37187505529627
72,0,0.5150047275970596,82.75311112663701
100,0,0.593042634938642,77.29549160596173
90,0,0.1011645937738895,84.56858944624871
86,0,0.20542564105317004,78.32432487966732
64,0,0.4808957858155848,82.97603824533391
76,1,0.6407181819048501,71.65740853070517
50,1,0.5736574136298365,77.94630357239615
82,0,0.3438206422117857,84.74467988558118
86,0,0.4444963475986902,78.28485048941641
78,1,0.6331203969665269,80.63581889010275
72,0,0.3829410005238316,75.58680658382326
80,0,0.4111963107473852,78.9859167803079
68,1,0.3341022800348617,83.24981270266109
70,1,0.16754264936074925,78.96969023431942
64,0,0.16795501904055948,80.07280746744904
76,0,0.050756015259526825,73.8390712201502
100,0,0.42650824361384954,81.02810360221879
64,0,0.4866719354831678,81.0335822919986
78,0,0.2315692536264338,90.23654658219833
66,0,0.09740264592875479,78.20357264084105
84,1,0.4216647854387297,60.88494719063777
76,0,0.08330129227277379,76.1388708401361
84,1,0.45928268735979594,79.29409696848575
84,1,0.8056574573179532,74.47285705762872
92,0,0.6881383331058638,88.31763803146531
78,1,0.7092241919419813,78.27010441321536
78,1,0.7446570178745331,65.26452575427564
86,1,0.47940353526667495,84.31855553533588
88,0,0.45816237273734284,82.82442503851478
100,0,0.23740613405879415,83.49055150909889
92,0,0.4575369558059406,86.28541178591485
94,0,0.24602151837364042,86.22971324834572
90,1,0.25804722896717575,79.18178285728368
90,0,0.47207817426928206,80.11295580548595
72,0,0.4132735993776191,80.5116342582832
70,1,0.2786281824369211,78.15610330166139
72,0,0.4711243583104015,77.22988625770506
62,0,0.0994431103042679,77.02998492760575
94,0,0.036697209373701856,73.60987547088692
80,0,0.27447570726604587,73.52378470538416
100,1,0.18394964263343327,88.45632830629116
92,1,0.2912495710484546,79.76426181499168
74,1,0.44209464154146005,81.7846055711481
72,0,0.7138278806677418,76.26294347604457
90,0,0.292546528502633,87.28241565426192
74,1,0.6991758494634253,70.46911862354091
78,1,0.42800946245338484,85.87751212701653
78,0,0.036327552051866635,88.34187728658573
92,0,0.2228993808699474,85.30180267328095
108,0,0.16563231402131098,84.36216921542855
76,0,0.3630263595113304,82.31566099335625
100,1,0.3774644426877356,87.7302519632377
96,0,0.07541629042554011,74.45316657049891
76,1,0.7612583438876529,73.55130609861058
80,1,0.46142280977607897,85.8109622633995
86,1,0.6231785246549297,83.5268889859618
110,0,0.6204444416655814,75.29409397306728
74,1,0.23292612118874687,87.06080948471364
68,1,0.4262578415668965,74.59248414497142
78,0,0.11452564210332362,88.64301570937813
88,0,0.21915025756648285,83.63549264967044
80,0,0.4452029000846157,79.84765601350247
64,0,0.041087858511414194,75.62591943794382
82,0,0.2714889182817675,81.08429084805132
64,1,0.5995410300101836,71.90334604346994
92,0,0.12715007712322615,80.7771169684127
76,1,0.4948289299975864,72.80722170086624
64,1,0.7916897406793361,70.61229987202712
82,0,0.2494378547298858,80.75842355056466
84,1,0.5790932964636707,73.87181602183203
84,0,0.46211165989591285,85.8773498522038
86,0,0.1482213471094105,81.65651590266741
80,0,0.2627295480722222,88.62852608065472
76,0,0.2932309929887588,80.30258604507327
94,0,0.4345791475039194,88.56045108400427
76,1,0.5855329587129725,75.05638882166484
76,1,0.543321536350244,82.69077220968832
80,0,0.40496799263040334,87.07169798482296
64,1,0.7556666470904104,79.98473178944127
56,0,0.03206470204008895,74.97749872020977
68,0,0.627942113417606,73.75675902371313
84,0,0.029751268986287865,106.39833903114068
52,1,0.4958301461886192,81.32419682202394
100,1,0.058655177535734807,78.36120083317364
88,1,0.7299352564957406,79.38175502588855
76,0,0.2833780124808678,81.17331246312649
86,0,0.25328072345508557,79.93963720186223
90,0,0.25389227094517064,81.42104301874572
78,0,0.10469224646014468,82.96593930044685
82,1,0.5263895834335336,82.4568700713498
92,0,0.3694614037970777,76.61931759167159
70,0,0.5238397942667011,67.57061409577226
62,1,0.13323115754823509,82.0070179466215
112,1,0.5027963920662109,75.16978307383755
74,1,0.49697133309029673,76.22055192193275
80,0,0.7638967295330912,77.2938721276164
84,1,0.5495863219322443,81.11663346530148
100,0,0.2180424759491501,73.20189684595051
66,1,0.565258464216114,76.32079364310873
90,0,0.07941848477837074,76.02539436352433
0,1,0.4619724731840394,70.40126304267324
106,1,0.8222813362918644,75.2077600822937
78,0,0.26756665941165786,84.9944573290182
90,0,0.7589765427579445,74.25830119232789
48,1,0.6448366756494291,71.49705946977538
84,1,0.6048617296656141,78.59944376090334
86,1,0.49920408326553956,71.7441579572829
88,0,0.25500069724485386,80.00914916477407
70,0,0.35642417432214635,86.93923739332648
80,0,0.09982255974830315,91.40846084982466
76,0,0.5884994703041995,83.61610345668578
72,0,0.27165992192575056,82.93023513732123
102,0,0.663432843414661,76.86376444138769
66,0,0.23032770788047344,85.95482373495844
80,1,0.6181457504732605,80.04944761157742
40,0,0.16350632313290164,74.26970843297443
70,1,0.5984954057339822,77.4350979324955
88,1,0.8032343553014675,76.33260272383319
78,0,0.21627622398814517,73.73461089198551
76,1,0.4935657366055375,73.2064830925237
82,0,0.3674748579713199,82.00922650350093
68,1,0.5383786470957345,80.39365027532332
90,0,0.44610539619130213,79.95539056717223
50,0,0.793189301056242,74.20880182656221
76,1,0.12050677861172623,84.69911669895752
78,0,0.5846129910057039,80.25476355452321
78,0,0.5244852281224774,77.99090007281492
