y,t,g,Q
86,0,0.4720790805592235,80.05829765462002
72,0,0.04959225811168211,80.99926875733493
74,1,0.3139325667753723,84.13688183153984
74,0,0.11831574370778984,79.73950182156251
88,0,0.30445666480757666,82.75469400660552
54,1,0.7826173185806973,71.3178726450598
92,0,0.1231554847349013,79.71207701543848
70,0,0.45094924264676434,78.48579408412719
52,1,0.7270769616922202,77.39227877244694
82,0,0.05192788394520185,73.65153554062474
68,0,0.5719925050108168,78.01137994155576
78,1,0.7793383503513531,77.41634956029034
76,0,0.18957616136565972,84.82688971522974
72,0,0.5882173791021412,76.82819154196427
74,0,0.4289945113027663,83.28518360849588
58,1,0.8243856647071454,82.09493121485237
96,0,0.14937741739841753,81.34926327333424
90,0,0.6018232958549796,83.32267127413404
98,1,0.5943754840099553,82.08361760954811
90,0,0.06266030401731627,75.40063394121418
62,1,0.6641438443445085,80.00242243187483
80,0,0.6045566620732039,77.05914553684259
80,0,0.4250779543998058,79.00071482124255
70,0,0.1612626940748312,89.86452458453182
80,1,0.5408432804686877,83.92196252296377
70,1,0.49615890684026803,79.91313461984902
82,0,0.22896498755162872,83.74461928416216
78,1,0.44592139206452525,74.30386504167596
80,0,0.08018603483196511,81.17094596596276
60,1,0.8142327758338753,72.32019023761347
84,0,0.42934143969042177,86.30221067660189
82,1,0.5966603079864504,82.12406652237205
90,1,0.7700791817847198,71.0289128704838
74,1,0.8170212183998078,73.80364806312396
70,0,0.03828125997309992,80.5243765295381
70,1,0.6122647169242929,79.27470060880461
74,0,0.10994992172714584,82.93607531146947
94,0,0.5325005621401638,81.16170607667691
82,1,0.5942069580423445,73.79551530967701
76,1,0.35785274241060705,76.9568249924064
74,0,0.5379913139956786,81.32764607166345
90,1,0.39943960616852425,81.33453526737391
96,0,0.266397994380339,85.95614619675356
86,0,0.08654281535579084,76.90057190528725
94,0,0.173375722549794,86.78375530853573
76,0,0.754782833354414,78.90538176913859
68,0,0.07260546009217057,82.65286819660272
72,1,0.7240208858802198,73.44130155122849
70,0,0.06655486349326438,75.9598525674308
58,0,0.11794368756796256,96.70796319325098
86,0,0.1023292658289712,79.81365029235258
90,1,0.47537017051593233,82.85557789274037
66,0,0.2400951079886711,83.29814708514436
82,1,0.5649551760305914,73.85866834906439
60,1,0.4729763937868723,79.64925485620671
54,1,0.3929616545732476,79.99580642267377
74,0,0.126417053884793,78.38824277417905
76,0,0.4857294605832334,78.02938128403603
98,1,0.6673376791377806,72.78548229879618
82,0,0.3719941034202398,79.96692695801147
58,0,0.1312119933470716,85.10663819600543
72,1,0.7912453206264686,68.3190834344802
78,0,0.1128778579806984,81.5546100787522
78,0,0.18565020102868457,79.49488980955785
90,1,0.3098910374016412,88.93212087565936
84,1,0.7455893179638917,76.80309235883782
68,1,0.28723266163611705,68.9031105472189
78,1,0.7742373421143984,78.3611148848546
62,1,0.6899750518324107,77.8213271370562
68,1,0.581097217098148,72.45333463953781
76,0,0.26615591776835484,86.99402954116019
82,1,0.7614111539729757,76.6625096469407
90,1,0.6887883336016621,80.13288385430901
76,1,0.6254112430864681,73.94247625481178
70,0,0.056968322415413754,72.60185908221378
94,0,0.42261552123886126,83.23784365675873
48,1,0.8066671040741259,68.68219699992785
92,1,0.7564381242736673,73.98144062712502
82,0,0.5924833618491738,81.33891816603979
70,0,0.09585616682698261,79.52346867174624
84,1,0.7573947344283436,64.35429437263333
74,1,0.7660872071345618,79.21281075092685
78,0,0.21048769160054714,81.39839623331322
86,1,0.5944089005309054,73.5341088829509
88,0,0.07860064524759387,77.77421155509116
112,0,0.17989516887356338,86.3666943432711
60,0,0.027394238087716,67.08259683668916
90,1,0.6205251904712399,78.54740528595272
78,1,0.6314646525684786,78.4785968995641
80,0,0.3841237589348187,93.65622838126916
40,1,0.9195986269259375,79.28552035897553
122,0,0.2679998721884524,87.04161678502867
92,0,0.14441525295237262,89.4207840974141
82,0,0.4423826331450245,82.74692533611247
86,0,0.3433775145394227,86.56940518419005
78,1,0.6042081992802472,79.19381349327897
90,0,0.5752522184239216,83.50586620744735
66,1,0.7775576027037117,76.1625280097268
88,0,0.6035628448270142,81.94329841996422
64,1,0.7083852880770003,61.22292213359366
72,0,0.5907905201198331,81.4756515971801
80,1,0.42644225632887006,80.9973120927302
70,1,0.5204127635068849,76.2507196340751
62,0,0.04424707162082469,79.3164692524999
80,1,0.7483138571720535,79.99337296512766
68,1,0.644289714090954,78.29022403200328
90,1,0.05700600499462493,81.30495966408134
72,1,0.43709706588144615,83.9114101868679
88,1,0.540277345193863,76.92519732795192
80,0,0.03282227882742397,68.94528162997614
74,0,0.6061184579590547,81.2770104454007
78,0,0.6534081646550897,80.49950904115579
78,0,0.17052385777743273,81.53276703940276
90,0,0.0721200351187448,82.01752613547474
110,0,0.12850060315073333,80.97566920715332
80,1,0.7173630207068544,69.21176980083364
72,1,0.6260068552220635,77.47310726127056
64,1,0.574327610182125,80.92837258922134
106,1,0.5902162795167408,89.21153865108997
62,1,0.4675364970625448,85.25974973983685
76,0,0.6459668134602647,77.2474566727294
84,1,0.4429614915763582,84.35772415809056
80,0,0.4748065843878871,78.37957053217822
88,0,0.7532944787367492,77.0605282204132
80,0,0.5036079391929188,83.2324867693759
68,0,0.17364659072351038,87.22350987568707
78,0,0.135277447797842,85.10335741979964
76,0,0.22759242872358423,82.87176984430846
80,1,0.6530232772306985,83.97565212135663
78,0,0.04787092051365855,71.1478087245687
90,1,0.5949175065457546,79.63795381334599
84,0,0.21411851446070412,95.12775849018844
72,0,0.08913806999520962,78.67777761385625
66,1,0.6245334941319138,77.6466058975068
80,0,0.1369146336245313,84.59026556817501
90,1,0.751381836377371,74.01065649203119
62,1,0.7577088861409567,73.32032502408177
90,0,0.16097957267378354,98.45665984059957
66,0,0.5935949886444812,80.90273612551299
62,0,0.7018617261097905,81.43242025140563
90,1,0.06316091588238741,107.46266816776858
56,1,0.721913808311288,78.90736488607291
86,1,0.2853202117383896,89.43975257605825
84,0,0.11116647113832369,83.9980365662277
76,1,0.7913767431681883,69.29345242701203
66,1,0.6640441756293874,76.92843609996959
62,1,0.03704944681085397,82.96476689040959
70,1,0.8400910082578801,64.82652676721895
80,1,0.8019056384360714,65.11160803910442
108,1,0.38350233835388775,84.54567561591121
78,0,0.1414595309932257,85.2840455714657
68,0,0.03925705885573838,74.20051017423927
120,0,0.15455347227306723,89.0951877043556
62,0,0.4239274536643776,85.00758134896238
90,1,0.11236996665905652,86.84939838873883
62,1,0.6734419452098223,78.8091491235791
78,0,0.03481659883646316,75.15238926339957
68,0,0.07307287756808313,86.93331051791756
80,1,0.6861131609045962,77.25400579706915
66,1,0.7625074738223733,64.21286066119522
90,1,0.24974046073695794,86.02881554173102
58,1,0.696941407428847,67.99729430827205
92,0,0.23017221564905624,85.77056378695055
100,1,0.663564810805768,74.20356048872092
70,1,0.8719441654539086,59.03962469968167
88,1,0.29248053151303177,79.28125761085803
80,1,0.5940026206844933,83.75523892565839
72,0,0.27665362357586637,81.72590985304002
98,0,0.3567687937001685,76.96259768028584
66,0,0.02883558639429996,76.71269915366703
68,0,0.05131661959067745,75.24853834509602
76,1,0.370734480608538,85.32217061600622
94,0,0.24781673204035334,83.57548796450102
60,0,0.04293486426868622,67.9202075745629
66,0,0.2158307225874545,82.25981861362659
78,0,0.6187100733985519,80.73233816746684
68,1,0.6101910095895949,80.13693908221676
80,0,0.29400447378649464,85.77562949650019
86,1,0.7348818817527368,71.13864410894521
70,1,0.5918520379761525,78.88373665182141
102,0,0.08888457573781731,77.79726594125694
96,0,0.06638263573728141,81.9888851200798
88,0,0.558622500827917,75.70111686959916
86,0,0.689578854479209,83.16580884292917
80,0,0.7824460596809789,76.67767790311274
86,1,0.12344269788983273,77.71428517856218
66,0,0.47576494249296525,90.7404759650759
82,0,0.604535702873113,83.31370888876243
74,0,0.06791214858163794,84.90952489708187
82,0,0.16406187326204463,90.3649083142032
104,0,0.14239291791536773,87.50049393788332
68,1,0.6865061975595962,80.17161651435914
74,1,0.35772619427290625,83.79749794599708
66,0,0.012525841359416673,71.9416834772297
50,0,0.03141324611835012,61.34012670603957
108,0,0.6352810934236068,83.6358073787252
76,0,0.42908390458473905,78.83634383675616
86,0,0.35339781134466086,83.91063264146848
58,1,0.4991690293053953,72.91885998890386
70,1,0.731710168302939,63.92477920712552
78,0,0.1558469925052557,81.8924998979307
78,1,0.7314975213426549,73.44456880810218
76,0,0.7625764830186262,51.94137527617043
76,0,0.19404383544414908,82.31260046015122
58,1,0.7782777838393246,64.92998335183877
88,0,0.18917326972290857,80.94959581741895
84,1,0.6539314082256276,76.2512304655275
86,1,0.20175286385895394,81.42026572294829
84,0,0.04370828365419032,88.2113167212916
78,1,0.6380906216763386,73.59975345420108
70,1,0.8925100326991061,68.2296290559484
88,0,0.7078806549047417,79.4352989454836
100,0,0.5427278213034593,84.39138844702322
70,0,0.136536828587259,78.03505715299197
76,1,0.7313980743951604,74.97562768480554
70,1,0.5830646982236142,76.516888630533
86,1,0.6411960648555057,76.03550425554138
64,0,0.039478823469709504,74.24921148609415
74,0,0.05316901408856726,77.70045088612093
82,0,0.6096639963031895,79.86588847574136
108,0,0.44806932482157535,86.35717713673155
72,0,0.43183259715842076,81.67511913901211
72,0,0.06320373279779586,79.1432874444682
82,1,0.397848472023737,84.68203990552125
76,1,0.686885783461025,76.94336630566356
70,1,0.7050243212990547,76.53177913114548
78,1,0.3326876423309444,79.4436391299112
74,1,0.7185969279852166,77.42366578849722
66,0,0.783550215069678,83.66734615235845
80,0,0.5620241025275697,79.88395038616655
86,0,0.06293585326292105,77.37562679636129
90,1,0.5888615897543287,41.226764797105766
80,1,0.6684914670589003,76.93829425611524
88,1,0.5140081678713281,83.57712410456914
80,0,0.3077569973860815,82.60738792270416
72,0,0.7831701759155919,80.82944991601404
90,1,0.2620666518401503,84.64544895192554
92,1,0.7251665031955536,74.11313683656019
26,0,0.39969149635168555,85.37564760229046
80,1,0.877311513822612,65.80406802301924
88,0,0.2309264134253917,80.33624183663332
96,0,0.13085840635393772,87.69034167500756
78,0,0.06555805054320607,74.5950983848272
90,0,0.3445264686232515,80.59344201457843
72,0,0.08682961080401679,73.32206006602516
76,0,0.19769236526225722,78.2620182863087
102,0,0.5548074127649447,83.51244628575952
50,1,0.8346447499985106,64.264156322614
72,0,0.774438730219782,75.55262942753346
100,0,0.6074913818836237,78.38048523175995
90,0,0.3335053985952695,86.71494810086891
86,0,0.08158110237445171,62.259523045084066
64,0,0.5745536222624671,80.34902980997354
76,1,0.725493956131865,75.62056045680643
50,1,0.6101710111301064,77.26223893378926
82,0,0.190367483515049,82.33638966351523
86,0,0.4563491586981191,83.19020092187404
78,1,0.8281070655413294,78.1975505479244
72,0,0.0735575633916163,76.3384504677049
80,0,0.16039208655491974,82.45350958931898
68,1,0.6341393526399288,76.79757262870696
70,1,0.42991176743640047,79.75495503568159
64,0,0.2355383594368436,81.52089070781068
76,0,0.02320305253568187,70.42979563179641
100,0,0.1537547477568859,80.72837299278068
64,0,0.11369684364140115,78.97775289521468
78,0,0.3809147536509016,91.06037678515078
66,0,0.019322097220051074,81.10164854845485
84,1,0.5701143463544857,77.66810469251624
76,0,0.0297416765097798,69.20986720508773
84,1,0.39977555478052135,73.76887572301737
84,1,0.6857985892693289,79.28764008751897
92,0,0.7693775761109837,82.49463909038167
78,1,0.6705338229593988,79.92379626027291
78,1,0.7319883458579125,68.9325266180163
86,1,0.4477194376249017,84.77294471170619
88,0,0.3513078131421067,84.30098158550712
100,0,0.2431158844151169,87.67623244728316
92,0,0.07080382350696396,76.76988195213774
94,0,0.12061144187537368,89.77193928182083
90,1,0.11689568262991867,88.91556862411933
90,0,0.5419725616491196,79.24186296760763
72,0,0.036209262266689364,75.27626690591069
70,1,0.44160063747766853,71.43035092065335
72,0,0.5860687987222533,79.86014724159529
62,0,0.14004775643388107,85.51143866903637
94,0,0.7862239526678402,79.99087978698839
80,0,0.3374564246501885,78.02115792208356
100,1,0.24504100576897467,88.76687256947584
92,1,0.0965497927667585,81.59841368370326
74,1,0.48016358634243506,81.92255461690104
72,0,0.6614120177837483,79.26362684848067
90,0,0.1827471057600701,87.44009300512049
74,1,0.7215784738361536,78.38786921170185
78,1,0.2954679651429236,91.7889852935274
78,0,0.3393128326476574,87.19473314583576
92,0,0.3519952779785692,83.778812300546
108,0,0.15964859231873743,88.48501105306424
76,0,0.09647521062421892,79.64691704560164
100,1,0.15822701104699127,90.00995162629738
96,0,0.11839502149470556,79.05405629446808
76,1,0.7809796800018518,75.45548785154486
80,1,0.8504037430389914,74.66494444694919
86,1,0.4205424695285206,85.08353280413424
110,0,0.6778473236948556,78.61225982140667
74,1,0.1079592398598129,90.39514511452718
68,1,0.8423388710396954,71.58687819271633
78,0,0.1460445399290047,85.98272616179896
88,0,0.03718247470598364,70.26034675585319
80,0,0.5682525158691378,78.12525499156745
64,0,0.143396136728201,81.43616160046113
82,0,0.28836574017579963,89.25597865217227
64,1,0.46629707939840276,79.28207581664084
92,0,0.06704017276291388,80.56583270731345
76,1,0.7374852666770213,71.0789683163467
64,1,0.8467946266638074,58.0914551572519
82,0,0.5978478997481681,80.24252871947702
84,1,0.7376918380887326,71.56320952535653
84,0,0.16070790735286977,88.39060932644287
86,0,0.026491353898777294,70.22257539298445
80,0,0.4575876788585982,85.19153904523738
76,0,0.18752994694625597,83.76687827378576
94,0,0.6834689864465379,85.45524512532651
76,1,0.6529231242835656,77.24681085282756
76,1,0.079704070148137,85.79736452837108
80,0,0.5615061922830549,89.83469500884814
64,1,0.7127842443403007,78.71572162053987
56,0,0.025991006169588503,67.43733112758177
68,0,0.7841773253085565,76.17782186316114
84,0,0.1578112847446856,92.7125836070772
52,1,0.8196504488408409,76.53601377507535
100,1,0.7107879571926494,74.09866663068756
88,1,0.6460205530134503,81.18775390681527
76,0,0.43335461791672797,77.71777358677436
86,0,0.06329939793635465,80.298082120277
90,0,0.1917519689863782,87.61437790552534
78,0,0.07273574388534666,80.6576756682529
82,1,0.665360710811685,82.62270514332577
92,0,0.2933912160951086,79.15670189401509
70,0,0.3630751321243318,75.23449410644751
62,1,0.16078131499601173,92.29559175729925
112,1,0.47464925131687075,80.24177509076408
74,1,0.501287112646034,76.6644004114125
80,0,0.5704275743403808,78.57425753271411
84,1,0.24014469030892907,86.22130099082322
100,0,0.3987396505148155,79.73985576862258
66,1,0.6947900763221134,74.41220528228975
90,0,0.28306549811531573,81.98497723163909
0,1,0.4349623535990844,81.67115377510522
106,1,0.6806982341608167,75.53059053037835
78,0,0.0817636069919646,79.3888722194113
90,0,0.8984153066591216,74.27578112071001
48,1,0.7386710492814963,74.44177521760554
84,1,0.5111887962111166,84.27392658502657
86,1,0.61891828139373,69.45856678162806
88,0,0.451064785834064,81.60329423526319
70,0,0.3683215336284497,89.7780718732242
80,0,0.12144534775792669,72.22082487418012
76,0,0.1281427321473478,85.34227188684399
72,0,0.06609461251971009,80.67766641487334
102,0,0.6128565684576575,83.87349048050584
66,0,0.41527025274806917,87.14965688935372
80,1,0.7462800916376604,75.62408180784779
40,0,0.06851147406709866,78.727170130192
70,1,0.7025458811004763,75.59641136253242
88,1,0.589955493860355,83.97062311283361
78,0,0.2973082657139497,79.90995022709937
76,1,0.7104473733945885,74.4131709766189
82,0,0.13039283754964237,75.2777338282167
68,1,0.4769160954576658,84.32460691450834
90,0,0.45188208291138326,81.88550842954069
50,0,0.4063864564360392,81.150497354761
76,1,0.1545196784440498,88.05779721997824
78,0,0.8233456937231303,78.25923940560726
78,0,0.15647449299234578,77.76682275330715
58,0,0.042746353407562304,78.16621853498772
